source_table,record_id,issue_type,original_value,corrected_value,action,reason
agents,AGT0000586,AGENT_ENTITY_CONSOLIDATION,AGT0000586,CAN_AGENT_61_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000753,AGENT_ENTITY_CONSOLIDATION,AGT0000753,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000533,AGENT_ENTITY_CONSOLIDATION,AGT0000533,CAN_AGENT_53_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000020,AGENT_ENTITY_CONSOLIDATION,AGT0000020,CAN_AGENT_31_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000512,AGENT_ENTITY_CONSOLIDATION,AGT0000512,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000837,AGENT_ENTITY_CONSOLIDATION,AGT0000837,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000204,AGENT_ENTITY_CONSOLIDATION,AGT0000204,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000595,AGENT_ENTITY_CONSOLIDATION,AGT0000595,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000561,AGENT_ENTITY_CONSOLIDATION,AGT0000561,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000684,AGENT_ENTITY_CONSOLIDATION,AGT0000684,CAN_AGENT_67_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000309,AGENT_ENTITY_CONSOLIDATION,AGT0000309,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000457,AGENT_ENTITY_CONSOLIDATION,AGT0000457,CAN_AGENT_6_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000712,AGENT_ENTITY_CONSOLIDATION,AGT0000712,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000282,AGENT_ENTITY_CONSOLIDATION,AGT0000282,CAN_AGENT_73_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000383,AGENT_ENTITY_CONSOLIDATION,AGT0000383,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000379,AGENT_ENTITY_CONSOLIDATION,AGT0000379,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000790,AGENT_ENTITY_CONSOLIDATION,AGT0000790,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000692,AGENT_ENTITY_CONSOLIDATION,AGT0000692,CAN_AGENT_61_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000784,AGENT_ENTITY_CONSOLIDATION,AGT0000784,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000899,AGENT_ENTITY_CONSOLIDATION,AGT0000899,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000218,AGENT_ENTITY_CONSOLIDATION,AGT0000218,CAN_AGENT_74_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000203,AGENT_ENTITY_CONSOLIDATION,AGT0000203,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000101,AGENT_ENTITY_CONSOLIDATION,AGT0000101,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000337,AGENT_ENTITY_CONSOLIDATION,AGT0000337,CAN_AGENT_39_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000275,AGENT_ENTITY_CONSOLIDATION,AGT0000275,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000780,AGENT_ENTITY_CONSOLIDATION,AGT0000780,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000596,AGENT_ENTITY_CONSOLIDATION,AGT0000596,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000697,AGENT_ENTITY_CONSOLIDATION,AGT0000697,CAN_AGENT_54_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000593,AGENT_ENTITY_CONSOLIDATION,AGT0000593,CAN_AGENT_23_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000191,AGENT_ENTITY_CONSOLIDATION,AGT0000191,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000627,AGENT_ENTITY_CONSOLIDATION,AGT0000627,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000324,AGENT_ENTITY_CONSOLIDATION,AGT0000324,CAN_AGENT_52_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000218,AGENT_ENTITY_CONSOLIDATION,AGT0000218,CAN_AGENT_74_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000315,AGENT_ENTITY_CONSOLIDATION,AGT0000315,CAN_AGENT_65_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000315,AGENT_ENTITY_CONSOLIDATION,AGT0000315,CAN_AGENT_65_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000708,AGENT_ENTITY_CONSOLIDATION,AGT0000708,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000598,AGENT_ENTITY_CONSOLIDATION,AGT0000598,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000036,AGENT_ENTITY_CONSOLIDATION,AGT0000036,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000927,AGENT_ENTITY_CONSOLIDATION,AGT0000927,CAN_AGENT_29_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000720,AGENT_ENTITY_CONSOLIDATION,AGT0000720,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000929,AGENT_ENTITY_CONSOLIDATION,AGT0000929,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000734,AGENT_ENTITY_CONSOLIDATION,AGT0000734,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000814,AGENT_ENTITY_CONSOLIDATION,AGT0000814,CAN_AGENT_24_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000187,AGENT_ENTITY_CONSOLIDATION,AGT0000187,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000543,AGENT_ENTITY_CONSOLIDATION,AGT0000543,CAN_AGENT_63_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000307,AGENT_ENTITY_CONSOLIDATION,AGT0000307,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000955,AGENT_ENTITY_CONSOLIDATION,AGT0000955,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000628,AGENT_ENTITY_CONSOLIDATION,AGT0000628,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000306,AGENT_ENTITY_CONSOLIDATION,AGT0000306,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000162,AGENT_ENTITY_CONSOLIDATION,AGT0000162,CAN_AGENT_25_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000005,AGENT_ENTITY_CONSOLIDATION,AGT0000005,CAN_AGENT_70_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000833,AGENT_ENTITY_CONSOLIDATION,AGT0000833,CAN_AGENT_55_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000013,AGENT_ENTITY_CONSOLIDATION,AGT0000013,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000543,AGENT_ENTITY_CONSOLIDATION,AGT0000543,CAN_AGENT_63_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000414,AGENT_ENTITY_CONSOLIDATION,AGT0000414,CAN_AGENT_47_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000287,AGENT_ENTITY_CONSOLIDATION,AGT0000287,CAN_AGENT_40_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000845,AGENT_ENTITY_CONSOLIDATION,AGT0000845,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000097,AGENT_ENTITY_CONSOLIDATION,AGT0000097,CAN_AGENT_58_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000071,AGENT_ENTITY_CONSOLIDATION,AGT0000071,CAN_AGENT_13_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000051,AGENT_ENTITY_CONSOLIDATION,AGT0000051,CAN_AGENT_73_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000564,AGENT_ENTITY_CONSOLIDATION,AGT0000564,CAN_AGENT_66_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000140,AGENT_ENTITY_CONSOLIDATION,AGT0000140,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000418,AGENT_ENTITY_CONSOLIDATION,AGT0000418,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000124,AGENT_ENTITY_CONSOLIDATION,AGT0000124,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000963,AGENT_ENTITY_CONSOLIDATION,AGT0000963,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000580,AGENT_ENTITY_CONSOLIDATION,AGT0000580,CAN_AGENT_42_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000851,AGENT_ENTITY_CONSOLIDATION,AGT0000851,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000611,AGENT_ENTITY_CONSOLIDATION,AGT0000611,CAN_AGENT_16_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000569,AGENT_ENTITY_CONSOLIDATION,AGT0000569,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000448,AGENT_ENTITY_CONSOLIDATION,AGT0000448,CAN_AGENT_34_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000610,AGENT_ENTITY_CONSOLIDATION,AGT0000610,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000167,AGENT_ENTITY_CONSOLIDATION,AGT0000167,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000384,AGENT_ENTITY_CONSOLIDATION,AGT0000384,CAN_AGENT_52_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000349,AGENT_ENTITY_CONSOLIDATION,AGT0000349,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000033,AGENT_ENTITY_CONSOLIDATION,AGT0000033,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000412,AGENT_ENTITY_CONSOLIDATION,AGT0000412,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000900,AGENT_ENTITY_CONSOLIDATION,AGT0000900,CAN_AGENT_52_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000103,AGENT_ENTITY_CONSOLIDATION,AGT0000103,CAN_AGENT_60_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000598,AGENT_ENTITY_CONSOLIDATION,AGT0000598,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000862,AGENT_ENTITY_CONSOLIDATION,AGT0000862,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000707,AGENT_ENTITY_CONSOLIDATION,AGT0000707,CAN_AGENT_36_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000350,AGENT_ENTITY_CONSOLIDATION,AGT0000350,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000551,AGENT_ENTITY_CONSOLIDATION,AGT0000551,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000882,AGENT_ENTITY_CONSOLIDATION,AGT0000882,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000213,AGENT_ENTITY_CONSOLIDATION,AGT0000213,CAN_AGENT_37_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000071,AGENT_ENTITY_CONSOLIDATION,AGT0000071,CAN_AGENT_13_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000060,AGENT_ENTITY_CONSOLIDATION,AGT0000060,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000261,AGENT_ENTITY_CONSOLIDATION,AGT0000261,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000478,AGENT_ENTITY_CONSOLIDATION,AGT0000478,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000987,AGENT_ENTITY_CONSOLIDATION,AGT0000987,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000444,AGENT_ENTITY_CONSOLIDATION,AGT0000444,CAN_AGENT_53_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000208,AGENT_ENTITY_CONSOLIDATION,AGT0000208,CAN_AGENT_61_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000750,AGENT_ENTITY_CONSOLIDATION,AGT0000750,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000218,AGENT_ENTITY_CONSOLIDATION,AGT0000218,CAN_AGENT_74_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000662,AGENT_ENTITY_CONSOLIDATION,AGT0000662,CAN_AGENT_41_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000721,AGENT_ENTITY_CONSOLIDATION,AGT0000721,CAN_AGENT_39_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000343,AGENT_ENTITY_CONSOLIDATION,AGT0000343,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000408,AGENT_ENTITY_CONSOLIDATION,AGT0000408,CAN_AGENT_72_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000799,AGENT_ENTITY_CONSOLIDATION,AGT0000799,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000929,AGENT_ENTITY_CONSOLIDATION,AGT0000929,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000877,AGENT_ENTITY_CONSOLIDATION,AGT0000877,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000847,AGENT_ENTITY_CONSOLIDATION,AGT0000847,CAN_AGENT_5_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000483,AGENT_ENTITY_CONSOLIDATION,AGT0000483,CAN_AGENT_56_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000344,AGENT_ENTITY_CONSOLIDATION,AGT0000344,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000985,AGENT_ENTITY_CONSOLIDATION,AGT0000985,CAN_AGENT_71_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000102,AGENT_ENTITY_CONSOLIDATION,AGT0000102,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000188,AGENT_ENTITY_CONSOLIDATION,AGT0000188,CAN_AGENT_22_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000714,AGENT_ENTITY_CONSOLIDATION,AGT0000714,CAN_AGENT_19_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000987,AGENT_ENTITY_CONSOLIDATION,AGT0000987,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000279,AGENT_ENTITY_CONSOLIDATION,AGT0000279,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000152,AGENT_ENTITY_CONSOLIDATION,AGT0000152,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000386,AGENT_ENTITY_CONSOLIDATION,AGT0000386,CAN_AGENT_68_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000807,AGENT_ENTITY_CONSOLIDATION,AGT0000807,CAN_AGENT_31_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000543,AGENT_ENTITY_CONSOLIDATION,AGT0000543,CAN_AGENT_63_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000997,AGENT_ENTITY_CONSOLIDATION,AGT0000997,CAN_AGENT_63_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000928,AGENT_ENTITY_CONSOLIDATION,AGT0000928,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000989,AGENT_ENTITY_CONSOLIDATION,AGT0000989,CAN_AGENT_70_Rohan_Patel,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000828,AGENT_ENTITY_CONSOLIDATION,AGT0000828,CAN_AGENT_70_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000671,AGENT_ENTITY_CONSOLIDATION,AGT0000671,CAN_AGENT_54_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000080,AGENT_ENTITY_CONSOLIDATION,AGT0000080,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000334,AGENT_ENTITY_CONSOLIDATION,AGT0000334,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000659,AGENT_ENTITY_CONSOLIDATION,AGT0000659,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000730,AGENT_ENTITY_CONSOLIDATION,AGT0000730,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000240,AGENT_ENTITY_CONSOLIDATION,AGT0000240,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000238,AGENT_ENTITY_CONSOLIDATION,AGT0000238,CAN_AGENT_50_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000806,AGENT_ENTITY_CONSOLIDATION,AGT0000806,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000324,AGENT_ENTITY_CONSOLIDATION,AGT0000324,CAN_AGENT_52_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000139,AGENT_ENTITY_CONSOLIDATION,AGT0000139,CAN_AGENT_13_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000091,AGENT_ENTITY_CONSOLIDATION,AGT0000091,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000184,AGENT_ENTITY_CONSOLIDATION,AGT0000184,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000892,AGENT_ENTITY_CONSOLIDATION,AGT0000892,CAN_AGENT_19_Ananya_Rao,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000698,AGENT_ENTITY_CONSOLIDATION,AGT0000698,CAN_AGENT_48_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000265,AGENT_ENTITY_CONSOLIDATION,AGT0000265,CAN_AGENT_5_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000044,AGENT_ENTITY_CONSOLIDATION,AGT0000044,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000744,AGENT_ENTITY_CONSOLIDATION,AGT0000744,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000091,AGENT_ENTITY_CONSOLIDATION,AGT0000091,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000855,AGENT_ENTITY_CONSOLIDATION,AGT0000855,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000545,AGENT_ENTITY_CONSOLIDATION,AGT0000545,CAN_AGENT_54_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000467,AGENT_ENTITY_CONSOLIDATION,AGT0000467,CAN_AGENT_16_Pooja_Nair,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000647,AGENT_ENTITY_CONSOLIDATION,AGT0000647,CAN_AGENT_34_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000729,AGENT_ENTITY_CONSOLIDATION,AGT0000729,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000805,AGENT_ENTITY_CONSOLIDATION,AGT0000805,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000084,AGENT_ENTITY_CONSOLIDATION,AGT0000084,CAN_AGENT_60_Neha_Singh,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000838,AGENT_ENTITY_CONSOLIDATION,AGT0000838,CAN_AGENT_4_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000774,AGENT_ENTITY_CONSOLIDATION,AGT0000774,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000005,AGENT_ENTITY_CONSOLIDATION,AGT0000005,CAN_AGENT_70_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000091,AGENT_ENTITY_CONSOLIDATION,AGT0000091,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000768,AGENT_ENTITY_CONSOLIDATION,AGT0000768,CAN_AGENT_3_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000053,AGENT_ENTITY_CONSOLIDATION,AGT0000053,CAN_AGENT_15_Vikram_Shah,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000441,AGENT_ENTITY_CONSOLIDATION,AGT0000441,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000023,AGENT_ENTITY_CONSOLIDATION,AGT0000023,CAN_AGENT_68_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000723,AGENT_ENTITY_CONSOLIDATION,AGT0000723,CAN_AGENT_5_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000935,AGENT_ENTITY_CONSOLIDATION,AGT0000935,CAN_AGENT_63_Rahul_Verma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000979,AGENT_ENTITY_CONSOLIDATION,AGT0000979,CAN_AGENT_65_Priya_Mehta,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000023,AGENT_ENTITY_CONSOLIDATION,AGT0000023,CAN_AGENT_68_Aarav_Sharma,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000485,AGENT_ENTITY_CONSOLIDATION,AGT0000485,CAN_AGENT_15_Sneha_Das,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000971,AGENT_ENTITY_CONSOLIDATION,AGT0000971,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000976,AGENT_ENTITY_CONSOLIDATION,AGT0000976,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000825,AGENT_ENTITY_CONSOLIDATION,AGT0000825,,CORRECTED,Mapped synthetic agent_id to canonical agent profile
agents,AGT0000416,AGENT_ENTITY_CONSOLIDATION,AGT0000416,CAN_AGENT_34_Amit_Kumar,CORRECTED,Mapped synthetic agent_id to canonical agent profile
